time,open,high,low,close,ATR,EMA,EMA,MA,MA,Hiden bar color (Open),Hiden bar color (High,Hiden bar color (Low),Hiden bar color (Close),Volume,Volume MA,Previous Cumulative Volume,Previous Day&#039;s Volume,Cumulative Volume,Previous Cumulative Volume Line,Cumulative Volume Ratio
2020-11-24T12:15:00Z,7.83,7.83,7.78,7.8,0.023400395,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2910,1451.2,15682.5,37990,6555,NaN,0
2020-11-24T12:30:00Z,7.8,7.82,7.8,7.81,0.023157509,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2275,1478.3,3480.5,37990,8830,3480.5,2
2020-11-24T12:45:00Z,7.8,7.8,7.78,7.78,0.023646259,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2295,1491,5039.5,37990,11125,5039.5,2
2020-11-24T13:00:00Z,7.77,7.77,7.72,7.73,0.026242954,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1195,1467.5,6558.5,37990,12320,6558.5,1
2020-11-24T13:15:00Z,7.73,7.76,7.73,7.74,0.026511315,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1330,1442.7,7743,37990,13650,7743,1
2020-11-24T13:30:00Z,7.74,7.75,7.72,7.73,0.026760507,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1425,1454.4,9623,37990,15075,9623,1
2020-11-24T13:45:00Z,7.73,7.74,7.73,7.74,0.025563328,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,955,1469.5,11072,37990,16030,11072,1
2020-11-24T14:00:00Z,7.75,7.75,7.74,7.75,0.024451661,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1515,1486.7,12236.5,37990,17545,12236.5,1
2020-11-24T14:15:00Z,7.75,7.76,7.75,7.76,0.0234194,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,795,1270,14881,37990,18340,14881,1
2020-11-24T14:30:00Z,7.76,7.78,7.76,7.78,0.023175157,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,655,1251.2,17392,37990,18995,17392,1
2020-11-24T14:45:00Z,7.78,7.78,7.76,7.76,0.02294836,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2230,1268.8,18599.5,37990,21225,18599.5,1
2020-11-24T15:00:00Z,7.76,7.76,7.75,7.76,0.022023477,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1355,1280.5,20822,37990,22580,20822,1
2020-11-24T15:15:00Z,7.76,7.78,7.76,7.78,0.021878943,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1285,1285.3,22199,37990,23865,22199,1
2020-11-24T15:30:00Z,7.77,7.77,7.75,7.75,0.022459019,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1080,1269.5,22921,37990,24945,22921,1
2020-11-24T15:45:00Z,7.74,7.75,7.74,7.74,0.021569089,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,740,1273.5,23583.5,37990,25685,23583.5,1
2020-11-24T16:00:00Z,7.74,7.76,7.74,7.75,0.021457011,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,8150,1389,24799.5,37990,33835,24799.5,1
2020-11-24T16:15:00Z,7.75,7.77,7.75,7.77,0.021352939,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1330,1393,26814,37990,35165,26814,1
2020-11-24T16:30:00Z,7.76,7.77,7.76,7.77,0.020542015,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1055,1373.9,27965,37990,36220,27965,1
2020-11-24T16:45:00Z,7.77,7.79,7.77,7.79,0.020503299,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1680,1388.5,28857,37990,37900,28857,1
2020-11-24T17:00:00Z,7.78,7.8,7.78,7.79,0.020467349,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2120,1387.3,29945.5,37990,40020,29945.5,1
2020-11-24T17:15:00Z,7.79,7.79,7.77,7.78,0.020433967,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1400,1390.8,31038.5,37990,41420,31038.5,1
2020-11-24T17:30:00Z,7.78,7.8,7.78,7.79,0.02040297,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,750,1376.2,31814.5,37990,42170,31814.5,1
2020-11-24T17:45:00Z,7.78,7.78,7.78,7.78,0.0196599,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,170,1369.4,32631,37990,42340,32631,1
2020-11-24T18:00:00Z,7.78,7.79,7.78,7.79,0.018969907,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,555,1373.8,34357,37990,42895,34357,1
2020-11-24T18:15:00Z,7.79,7.79,7.76,7.76,0.019757771,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,945,1356.1,36555.5,37990,43840,36555.5,1
2020-11-24T18:30:00Z,7.75,7.76,7.75,7.75,0.019060787,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,700,1348,37611.5,37990,44540,37611.5,1
2020-11-24T18:45:00Z,7.75,7.75,7.74,7.74,0.018413588,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,195,1305.7,41739.5,37990,44735,41739.5,1
2020-11-24T19:30:00Z,7.76,7.76,7.76,7.76,0.018526904,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1710,1284.4,43618,37990,46445,43618,1
2020-11-24T19:45:00Z,7.75,7.76,7.75,7.75,0.017917839,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1540,1288.2,45557,37990,47985,45557,1
2020-11-24T20:00:00Z,7.75,7.76,7.75,7.76,0.017352279,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,900,1290.1,47169.5,37990,48885,47169.5,1
2020-11-24T20:15:00Z,7.76,7.77,7.76,7.77,0.016827116,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1140,1307.1,49139.5,37990,50025,49139.5,1
2020-11-24T20:30:00Z,7.77,7.77,7.76,7.76,0.016339465,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,725,1288.4,50353,37990,50750,50353,1
2020-11-24T20:45:00Z,7.76,7.77,7.74,7.74,0.017315218,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1005,1281.5,51123,37990,51755,51123,1
2020-11-25T12:00:00Z,7.73,7.76,7.7,7.72,0.020364131,7.618693015,7.534503622,NaN,NaN,NaN,NaN,NaN,NaN,850,1283.6,26782,51755,850,NaN,0
2020-11-25T12:15:00Z,7.72,7.73,7.71,7.73,0.020338121,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,475,1279,11947,51755,1325,NaN,0
2020-11-25T12:30:00Z,7.73,7.73,7.69,7.71,0.021742541,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1830,1311.3,4277.5,51755,3155,NaN,0
2020-11-25T12:45:00Z,7.72,7.72,7.7,7.71,0.021618074,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1090,1325.8,5847,51755,4245,NaN,0
2020-11-25T13:00:00Z,7.72,7.72,7.7,7.7,0.021502497,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1665,1355.2,7160.5,51755,5910,NaN,0
2020-11-25T13:15:00Z,7.7,7.72,7.7,7.71,0.021395176,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,505,1354.4,8416,51755,6415,NaN,0
2020-11-25T13:30:00Z,7.72,7.72,7.69,7.7,0.022009806,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,510,1355.8,10388,51755,6925,NaN,0
2020-11-25T13:45:00Z,7.71,7.71,7.71,7.71,0.021151963,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,205,1349.5,11910,51755,7130,NaN,0
2020-11-25T14:00:00Z,7.72,7.73,7.72,7.73,0.02106968,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,285,1348.2,13081,51755,7415,NaN,0
2020-11-25T14:15:00Z,7.73,7.74,7.72,7.73,0.020993274,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1585,1361.4,15768.5,51755,9000,NaN,0
2020-11-25T14:30:00Z,7.73,7.73,7.7,7.72,0.021636612,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,910,1346.6,18275.5,51755,9910,NaN,0
2020-11-25T14:45:00Z,7.71,7.71,7.69,7.7,0.022233997,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1195,1338,19560,51755,11105,NaN,0
2020-11-25T15:00:00Z,7.7,7.7,7.66,7.67,0.023502997,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1900,1327.1,21850,51755,13005,NaN,0
2020-11-25T15:15:00Z,7.67,7.67,7.66,7.66,0.022538497,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4160,1400.3,23312.5,51755,17165,NaN,0
2020-11-25T15:30:00Z,7.67,7.68,7.65,7.65,0.023071462,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2485,1440.4,24008.5,51755,19650,NaN,0
2020-11-25T15:45:00Z,7.64,7.66,7.64,7.66,0.022852071,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1685,1461.8,24679,51755,21335,NaN,0
2020-11-25T16:00:00Z,7.66,7.66,7.65,7.66,0.021934066,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,430,1397.5,26657.5,51755,21765,NaN,0
2020-11-25T16:15:00Z,7.66,7.7,7.66,7.68,0.02322449,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1460,1368.5,28774,51755,23225,NaN,0
2020-11-25T16:30:00Z,7.67,7.68,7.66,7.68,0.022994169,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1770,1358.4,30024.5,51755,24995,NaN,0
2020-11-25T16:45:00Z,7.68,7.68,7.67,7.68,0.022066015,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,895,1330.4,31031.5,51755,25890,NaN,0
2020-11-25T17:00:00Z,7.68,7.69,7.68,7.68,0.021204156,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,460,1315.7,32211.5,51755,26350,NaN,0
2020-11-25T17:15:00Z,7.68,7.7,7.68,7.7,0.021118145,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,815,1305.4,33350,51755,27165,NaN,0
2020-11-25T17:30:00Z,7.7,7.71,7.7,7.71,0.020323992,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,585,1288.6,34171,51755,27750,NaN,0
2020-11-25T17:45:00Z,7.7,7.71,7.69,7.69,0.02030085,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,475,1279,34966.5,51755,28225,NaN,0
2020-11-25T18:00:00Z,7.69,7.69,7.69,7.69,0.018850789,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,210,1252.9,36715.5,51755,28435,NaN,0
2020-11-25T18:15:00Z,7.69,7.7,7.68,7.7,0.018932875,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1540,1267.8,38836.5,51755,29975,NaN,0
2020-11-25T18:30:00Z,7.7,7.72,7.7,7.72,0.019009099,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3055,1315.8,39798.5,51755,33030,NaN,0
2020-11-25T18:45:00Z,7.72,7.72,7.7,7.71,0.019079877,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2645,1324.1,43216,51755,35675,NaN,0
2020-11-25T19:30:00Z,7.68,7.68,7.68,7.68,0.019859886,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2235,1341.7,45174,51755,37910,NaN,0
2020-11-25T19:45:00Z,7.7,7.7,7.68,7.69,0.019869894,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,445,1324.9,47099,51755,38355,NaN,0
2020-11-25T20:00:00Z,7.68,7.7,7.68,7.68,0.019879187,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1425,1331.8,48644,51755,39780,NaN,0
2020-11-25T20:15:00Z,7.69,7.69,7.68,7.69,0.019173531,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,645,1329.9,50197,51755,40425,NaN,0
2020-11-25T20:30:00Z,7.7,7.7,7.69,7.69,0.018518279,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,485,1176.6,51300,51755,40910,NaN,0
2020-11-25T20:45:00Z,7.69,7.7,7.68,7.68,0.018624116,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,835,1166.7,51961,51755,41745,NaN,0
2020-11-26T12:00:00Z,7.67,7.73,7.67,7.72,0.021579536,7.629839739,7.547730565,NaN,NaN,NaN,NaN,NaN,NaN,740,1160.4,22382.5,41745,740,NaN,0
2020-11-26T12:15:00Z,7.72,7.72,7.71,7.72,0.020752427,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,575,1138.3,7403.5,41745,1315,NaN,0
2020-11-26T12:30:00Z,7.71,7.71,7.71,7.71,0.019984396,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,200,1099.9,4463,41745,1515,NaN,0
2020-11-26T12:45:00Z,7.71,7.71,7.7,7.7,0.019271225,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,435,1080.6,5998.5,41745,1950,NaN,0
2020-11-26T13:00:00Z,7.7,7.7,7.68,7.68,0.01932328,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,605,1077.7,7318,41745,2555,NaN,0
2020-11-26T13:15:00Z,7.68,7.68,7.66,7.68,0.019371618,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,180,1077.9,8431.5,41745,2735,NaN,0
2020-11-26T13:30:00Z,7.67,7.72,7.67,7.71,0.021559359,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1615,1099.1,10270.5,41745,4350,NaN,0
2020-11-26T13:45:00Z,7.71,7.72,7.71,7.71,0.020733691,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1170,1103.6,11779.5,41745,5520,NaN,0
2020-11-26T14:00:00Z,7.71,7.71,7.68,7.68,0.02139557,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1370,1117,12923,41745,6890,NaN,0
2020-11-26T14:15:00Z,7.68,7.68,7.65,7.65,0.022010172,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2860,1170.3,15594.5,41745,9750,NaN,0
2020-11-26T14:30:00Z,7.65,7.66,7.65,7.65,0.021152303,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1460,1165.3,18131.5,41745,11210,NaN,0
2020-11-26T14:45:00Z,7.64,7.64,7.59,7.64,0.023927138,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2600,1186.5,19397,41745,13810,NaN,0
2020-11-26T15:00:00Z,7.64,7.64,7.64,7.64,0.022218057,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,185,1172.2,21737.5,41745,13995,NaN,0
2020-11-26T15:15:00Z,7.64,7.64,7.64,7.64,0.020631053,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,125,1151.9,23491,41745,14120,NaN,0
2020-11-26T15:30:00Z,7.64,7.64,7.62,7.63,0.020585978,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2545,1188.3,24407,41745,16665,NaN,0
2020-11-26T15:45:00Z,7.63,7.63,7.62,7.62,0.019829836,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,125,1170.7,25172.5,41745,16790,NaN,0
2020-11-26T16:00:00Z,7.62,7.62,7.61,7.61,0.019127705,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2255,1198.8,26972.5,41745,19045,NaN,0
2020-11-26T16:15:00Z,7.62,7.62,7.62,7.62,0.018475726,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,395,1197.2,28989,41745,19440,NaN,0
2020-11-26T16:30:00Z,7.62,7.62,7.62,7.62,0.017156031,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,465,1169.9,30238.5,41745,19905,NaN,0
2020-11-26T16:45:00Z,7.63,7.63,7.61,7.61,0.017359172,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2025,1188.6,31275,41745,21930,NaN,0
2020-11-26T17:00:00Z,7.61,7.62,7.6,7.61,0.017547803,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,915,1173.6,32221.5,41745,22845,NaN,0
2020-11-26T17:15:00Z,7.61,7.61,7.59,7.6,0.01772296,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1195,1187.4,33383,41745,24040,NaN,0
2020-11-26T17:30:00Z,7.6,7.61,7.6,7.6,0.01717132,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1660,1210.4,34245,41745,25700,NaN,0
2020-11-26T17:45:00Z,7.6,7.61,7.59,7.61,0.017373368,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2250,1251.3,34948,41745,27950,NaN,0
2020-11-26T18:00:00Z,7.61,7.61,7.6,7.61,0.016846699,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1930,1284.2,36490.5,41745,29880,NaN,0
2020-11-26T18:15:00Z,7.61,7.61,7.6,7.61,0.016357649,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,795,1268.4,38340,41745,30675,NaN,0
2020-11-26T18:30:00Z,7.61,7.62,7.61,7.62,0.015903531,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,135,1252.9,39590,41745,30810,NaN,0
2020-11-26T18:45:00Z,7.61,7.62,7.61,7.61,0.015481851,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,490,1238.8,43195.5,41745,31300,NaN,0
2020-11-26T19:30:00Z,7.6,7.6,7.6,7.6,0.01509029,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1445,1229.7,45210,41745,32745,NaN,0
2020-11-26T19:45:00Z,7.62,7.62,7.58,7.59,0.016869555,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1925,1185,46999,41745,34670,NaN,0
2020-11-26T20:00:00Z,7.59,7.59,7.58,7.58,0.016378872,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,830,1151.9,48401.5,41745,35500,NaN,0
2020-11-26T20:15:00Z,7.59,7.61,7.59,7.61,0.01735181,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,745,1133.1,49725,41745,36245,NaN,0
2020-11-26T20:30:00Z,7.6,7.6,7.6,7.6,0.016826681,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,585,1136.2,50659,41745,36830,NaN,0
2020-11-26T20:45:00Z,7.61,7.61,7.6,7.6,0.016339061,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,70,1108.4,51340,41745,36900,NaN,0
2020-11-27T12:00:00Z,7.6,7.6,7.54,7.55,0.019457699,7.624414332,7.552482332,NaN,NaN,NaN,NaN,NaN,NaN,1585,1104.7,17650,36900,1585,NaN,0
2020-11-27T12:15:00Z,7.55,7.57,7.55,7.56,0.019496435,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1245,1111.7,2646.5,36900,2830,2646.5,1
2020-11-27T12:30:00Z,7.56,7.59,7.56,7.59,0.02024669,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,750,1117.5,4509,36900,3580,NaN,0
2020-11-27T12:45:00Z,7.59,7.59,7.59,7.59,0.018800497,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,320,1107.6,5888.5,36900,3900,NaN,0
2020-11-27T13:00:00Z,7.6,7.61,7.59,7.6,0.018886176,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,575,1107.4,7185.5,36900,4475,NaN,0
2020-11-27T13:15:00Z,7.6,7.6,7.57,7.57,0.019680021,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,630,1110.5,8136,36900,5105,NaN,0
2020-11-27T13:30:00Z,7.56,7.59,7.56,7.56,0.020417162,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1625,1138.8,10067,36900,6730,NaN,0
2020-11-27T13:45:00Z,7.56,7.56,7.55,7.55,0.019673079,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,890,1125.8,11562,36900,7620,NaN,0
2020-11-27T14:00:00Z,7.55,7.56,7.55,7.55,0.018982145,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2190,1108.5,12796,36900,9810,NaN,0
2020-11-27T14:15:00Z,7.56,7.56,7.55,7.56,0.018340563,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,410,1063.8,15637,36900,10220,NaN,0
2020-11-27T14:30:00Z,7.55,7.55,7.55,7.55,0.017744809,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,510,1029.3,18113.5,36900,10730,NaN,0
2020-11-27T14:45:00Z,7.54,7.54,7.53,7.53,0.017905894,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1645,1053.3,19565,36900,12375,NaN,0
2020-11-27T15:00:00Z,7.52,7.53,7.51,7.53,0.018055473,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2440,1073.6,21703,36900,14815,NaN,0
2020-11-27T15:15:00Z,7.53,7.54,7.53,7.54,0.017480082,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,560,1071.9,23100,36900,15375,NaN,0
2020-11-27T15:30:00Z,7.54,7.54,7.53,7.53,0.01694579,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,175,1065.7,24243.5,36900,15550,NaN,0
2020-11-27T15:45:00Z,7.54,7.54,7.53,7.53,0.016449662,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,335,1055.7,24944,36900,15885,NaN,0
2020-11-27T16:00:00Z,7.53,7.54,7.52,7.54,0.016703258,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1205,1065,26824,36900,17090,NaN,0
2020-11-27T16:15:00Z,7.54,7.54,7.53,7.54,0.016224454,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,810,1069.7,28743.5,36900,17900,NaN,0
2020-11-27T16:45:00Z,7.54,7.54,7.54,7.54,0.015065564,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,35,1066.4,29974,36900,17935,NaN,0
2020-11-27T17:00:00Z,7.54,7.54,7.53,7.53,0.014703738,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,105,1059.8,31173,36900,18040,NaN,0
2020-11-27T17:15:00Z,7.53,7.54,7.53,7.54,0.014367757,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,490,1057.5,32177,36900,18530,NaN,0
2020-11-27T17:30:00Z,7.54,7.55,7.54,7.54,0.014055774,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,555,1065,33346.5,36900,19085,NaN,0
2020-11-27T17:45:00Z,7.53,7.54,7.53,7.54,0.013766076,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,65,1034,34223.5,36900,19150,NaN,0
2020-11-27T18:00:00Z,7.54,7.54,7.53,7.53,0.013497071,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,675,1024.1,35129,36900,19825,NaN,0
2020-11-27T18:15:00Z,7.53,7.54,7.52,7.52,0.013961566,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,200,1000.7,36414,36900,20025,NaN,0
2020-11-27T18:30:00Z,7.52,7.52,7.51,7.51,0.013678597,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,360,950.7,38178.5,36900,20385,NaN,0
2020-11-27T18:45:00Z,7.51,7.51,7.49,7.49,0.014130125,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1250,946.5,39312,36900,21635,NaN,0
2020-11-27T19:30:00Z,7.49,7.49,7.49,7.49,0.013120831,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2235,939.2,41927,36900,23870,NaN,0
2020-11-27T19:45:00Z,7.49,7.51,7.49,7.5,0.0136122,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,600,947.5,43787.5,36900,24470,NaN,0
2020-11-27T20:00:00Z,7.5,7.51,7.49,7.51,0.014068471,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,400,953,45288.5,36900,24870,NaN,0
2020-11-27T20:15:00Z,7.5,7.51,7.5,7.51,0.013777866,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,115,904.4,46208.5,36900,24985,NaN,0
2020-11-27T20:30:00Z,7.5,7.51,7.5,7.5,0.013508019,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,35,902.6,47396,36900,25020,NaN,0
2020-11-27T20:45:00Z,7.5,7.5,7.49,7.5,0.013257446,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,645,870.4,48252.5,36900,25665,NaN,0
2020-11-30T12:00:00Z,7.47,7.47,7.47,7.47,0.014453343,7.599975363,7.54680212,NaN,NaN,NaN,NaN,NaN,NaN,230,867.1,9176.5,25665,230,NaN,0
2020-11-30T12:15:00Z,7.47,7.48,7.47,7.47,0.014135247,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,395,865.7,10759,25665,625,NaN,0
2020-11-30T12:30:00Z,7.47,7.5,7.47,7.49,0.015268443,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,545,836.1,12298.5,25665,1170,NaN,0
2020-11-30T12:45:00Z,7.5,7.53,7.5,7.51,0.017034983,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,475,827.3,14359.5,25665,1645,NaN,0
2020-11-30T13:00:00Z,7.51,7.51,7.5,7.5,0.016532484,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,945,822.3,15885,25665,2590,NaN,0
2020-11-30T13:15:00Z,7.49,7.5,7.49,7.49,0.016065878,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,95,791,17353.5,25665,2685,NaN,0
2020-11-30T13:30:00Z,7.5,7.53,7.5,7.52,0.017775458,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,490,755.8,18770.5,25665,3175,NaN,0
2020-11-30T13:45:00Z,7.52,7.53,7.51,7.53,0.017934354,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,130,719.8,20044,25665,3305,NaN,0
2020-11-30T14:00:00Z,7.54,7.54,7.52,7.53,0.0180819,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1505,734,22371.5,25665,4810,NaN,0
2020-11-30T14:15:00Z,7.53,7.53,7.51,7.53,0.018218908,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,280,736.9,23643,25665,5090,NaN,0
2020-11-30T14:30:00Z,7.53,7.53,7.5,7.5,0.019060414,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,360,734.3,24659.5,25665,5450,NaN,0
2020-11-30T14:45:00Z,7.5,7.53,7.5,7.51,0.019841813,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,335,712.1,26342,25665,5785,NaN,0
2020-11-30T15:00:00Z,7.51,7.51,7.5,7.51,0.019138826,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,505,683.7,27445,25665,6290,NaN,0
2020-11-30T15:15:00Z,7.51,7.68,7.51,7.59,0.029914625,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7995,827,29546.5,25665,14285,NaN,0
2020-11-30T15:30:00Z,7.58,7.61,7.56,7.61,0.031349294,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2355,859.2,30043.5,25665,16640,NaN,0
2020-11-30T15:45:00Z,7.6,7.64,7.57,7.61,0.034110059,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4315,933.8,31129,25665,20955,NaN,0
